Subdomain,IP,Cloudflare
g83dc-in.netease.com,10.200.75.162,false
g83dc.netease.com,59.111.137.233,false
g85-sa-test.netease.com,42.186.112.126,false
g85-sym3-controltower.nie.netease.com,42.186.200.228,false
g86-14.gph.netease.com,104.16.75.33,true
g86naxx2gb-14.gph.netease.com,104.16.75.33,true
g93tool.nie.netease.com,10.212.17.195,false
ga1.test.nie.netease.com,7.25.185.196,false
gad.netease.com,42.186.193.165,false
gaia-k-dev.nie.netease.com,10.149.30.131,false
gaia.nie.netease.com,45.253.197.126,false
galaxy.nie.netease.com,34.146.173.59,false
galaxy2.x.netease.com,45.253.118.185,false
game.academy.netease.com,59.111.137.135,false
gamecloud-office.nie.netease.com,10.148.1.14,false
gamecloud.nie.netease.com,47.84.160.23,false
gameit.netease.com,10.248.2.162,false
gamemirror.nie.netease.com,10.149.14.76,false
gas501.l22.leihuo.netease.com,42.186.114.187,false
gate.push.x.netease.com,42.186.120.222,false
gateway.qa.leihuo.netease.com,10.1.5.100,false
gbluefp.ps.netease.com,45.253.193.27,false
gcp-h2.pmtest.netease.com,10.148.0.161,false
gcp.pmtest.netease.com,7.25.184.196,false
gdas.gux.netease.com,34.126.77.53,false
gdladmin.int.mockapi.nie.netease.com,10.204.61.134,false
gfp.ps.netease.com,35.200.47.161,false
ghe-dep541.nie.netease.com,57.182.182.48,false
ghr.netease.com,7.25.135.16,false
gipsy.netease.com,42.186.122.88,false
git-cbg.nie.netease.com,42.186.113.244,false
git-cc.nie.netease.com,10.212.214.71,false
git-cp.nie.netease.com,45.253.168.248,false
git-dep227.nie.netease.com,7.239.85.37,false
git-dep273.nie.netease.com,7.239.20.71,false
git-ee-test.nie.netease.com,10.147.45.146,false
git-ee.nie.netease.com,10.212.11.179,false
git-galaxy.nie.netease.com,59.111.137.199,false
git-gts.nie.netease.com,7.239.11.4,false
git-internal.nie.netease.com,10.147.45.107,false
git-ma.nie.netease.com,8.208.103.114,false
git-sa.nie.netease.com,223.252.212.222,false
git-test.nie.netease.com,10.202.2.5,false
git-us.nie.netease.com,34.213.132.242,false
git-wz.nie.netease.com,45.253.168.234,false
git-x.nie.netease.com,10.149.51.135,false
git-x23.nie.netease.com,10.77.59.132,false
github-mirror.open.netease.com,123.58.165.213,false
github-test.nie.netease.com,34.242.163.39,false
gitlab.leihuo.netease.com,10.246.77.30,false
gitlab.matrix.netease.com,10.202.2.7,false
gitlab.nie.netease.com,223.252.212.229,false
gitlabdoc.matrix.netease.com,10.202.2.7,false
global.magic.netease.com,45.253.144.150,false
global.netease.com,35.200.115.63,false
gmsdk.gameyw.netease.com,106.2.59.119,false
gnote-iface.nie.netease.com,10.192.21.139,false
go-factory.matrix.nie.netease.com,45.253.100.238,false
golden.nie.netease.com,35.194.103.230,false
grafana.gateway.qa.leihuo.netease.com,10.1.5.100,false
grafana.gdc.nie.netease.com,42.186.69.180,false
grafana.prod-95001.internal-idc.cluster.nie.netease.com,10.90.56.59,false
grafana.test-99002.internal-idc.cluster.nie.netease.com,10.91.45.123,false
gs-g83.dev.gamemsg.netease.com,42.186.194.188,false
gsf.easepublish-hz.filehub.nie.netease.com,42.186.249.15,false
guide.nie.netease.com,42.186.120.194,false
gzailab-x20-test.netease.com,10.74.113.106,false
h.tool.netease.com,127.0.0.1,false
h18-fauth.tantive4-loadlab.cube-test.nie.netease.com,42.186.82.61,false
h35kr.voice.nie.netease.com,52.78.128.90,false
h42admin.x.netease.com,42.186.113.5,false
h5.banzhuan.netease.com,10.217.8.33,false
h5.g133.nie.netease.com,10.148.0.118,false
h5.vivelefootball.netease.com,10.229.6.96,false
h5sdk-web-demo.unisdk.nie.netease.com,45.253.168.53,false
h65na-14.gph.netease.com,104.16.75.33,true
h73-test.gamedev.netease.com,7.24.54.20,false
h73.gamedev.netease.com,7.24.54.20,false
h73jobclub-test.gamedev.netease.com,7.24.54.20,false
h73jobclub.gamedev.netease.com,7.24.54.20,false
haitao.nos.netease.com,111.124.197.18,false
handbook.sym.nie.netease.com,7.25.53.59,false
harbor-easyai.hz.netease.com,59.111.181.41,false
hddd41.qytest.netease.com,103.135.240.8,false
hdweb-gz.mail.ntes53.netease.com,111.124.203.34,false
hdweb.mail.split.netease.com,111.124.203.34,false
hermes.abc.netease.com,10.202.24.202,false
hermes.openid.netease.com,10.202.42.135,false
hfc20-gpostd-exporter.s3.nie.netease.com,35.200.97.99,false
hippo.netease.com,42.186.120.64,false
honey-hfish.soc.nie.netease.com,42.186.193.82,false
horde-dw.netease.com,10.215.128.118,false
horde.netease.com,10.215.128.124,false
horton.bu.hue.nie.netease.com,106.2.94.13,false
hotfix-dev.docreview.nie.netease.com,10.145.20.244,false
hotfix-dev.g90-hotfix-dev.cube-dg.nie.netease.com,59.111.137.49,false
hotfix-rc.docreview.nie.netease.com,10.145.20.244,false
hotfix.docreview.nie.netease.com,10.212.238.51,false
hp3.mail.netease.com,14.116.160.234,false
httpbin.int.mockapi.nie.netease.com,10.204.61.134,false
httpdns.nie.netease.com,13.248.222.62,false
httpv2-web.g78na.netease.com,34.84.67.135,false
hub-inner.leihuo.netease.com,10.246.197.11,false
hub-mirror.ms.netease.com,111.124.200.138,false
hub.cloud.leihuo.netease.com,10.246.197.60,false
hub.fuxi.netease.com,42.186.210.249,false
hub.fwg.leihuo.netease.com,42.186.114.141,false
hub.l30.leihuo.netease.com,123.60.10.129,false
hub.l35.inner.leihuo.netease.com,10.246.201.93,false
hub.leihuo.netease.com,59.111.128.29,false
hub.qa.leihuo.netease.com,10.1.5.100,false
hue.nie.netease.com,59.111.0.237,false
hunter.netease.com,10.95.37.36,false
hunter2.netease.com,10.95.37.36,false
hyjx.netease.com,45.253.112.231,false
hyxd-screen.bluefp.ps.netease.com,34.111.242.40,false
hyxd-web-app.unisdk.netease.com,42.186.241.52,false
hz.auth.nievpnurs.ntes53.netease.com,42.186.230.164,false
hz.netease.com,115.236.113.65,false
iam-dev.leihuo.netease.com,161.189.206.84,false
iam.leihuo.netease.com,52.83.89.230,false
ibs.test-matrix.nie.netease.com,45.253.100.238,false
ibs.test.matrix.nie.netease.com,45.253.100.238,false
ibtest.gameit.netease.com,10.226.121.78,false
idv.urchin.netease.com,111.124.202.77,false
igamegz.netease.com,111.124.200.66,false
ikeus.itnetwork.netease.com,150.129.194.70,false
ikm.netease.com,42.186.98.249,false
images.cache.netease.com,5.230.40.20,false
img.quotes.cache.split.netease.com,123.126.62.210,false
img1.cache.netease.com,163.181.253.210,false
img2.cache.netease.com,163.181.253.207,false
img3.cache.netease.com,163.181.253.207,false
img4.cache.netease.com,163.181.253.214,false
img5.cache.netease.com,163.181.253.212,false
img6.cache.netease.com,163.181.253.213,false
impression-06.gph.netease.com,101.226.26.197,false
in-test.titania.netease.com,10.91.73.149,false
incall.qytest.netease.com,47.107.23.187,false
infra.api.cldop.netease.com,10.191.87.20,false
ingamechat-test.ngsocial.nie.netease.com,42.186.224.207,false
ingamechat-x20-out.test.nie.netease.com,106.2.69.70,false
inner.mhxy.nie.netease.com,10.147.42.136,false
inner.netease.com,127.0.0.1,false
inner.tool.netair.nie.netease.com,7.25.64.61,false
inner.unisdk.nie.netease.com,10.149.24.229,false
int-acm.nie.netease.com,10.204.98.49,false
int-api.profileconf.postman.nie.netease.com,10.217.59.122,false
int-galaxy.nie.netease.com,10.204.98.17,false
int-mq-gaia.nie.netease.com,7.53.23.234,false
int-pb1.s3v2-pri.nie.netease.com,10.90.54.10,false
int-pb2.s3v2-pri.nie.netease.com,10.90.54.9,false
int-symbol-api.postman.nie.netease.com,10.204.56.222,false
int-test-oversea-api2-tokyo-001-console-server.nie.netease.com,34.36.177.70,false
int.api.data.postman.nie.netease.com,10.204.56.199,false
int.bsctl2.x.netease.com,10.192.114.179,false
int.gph.g97.nie.netease.com,7.26.111.35,false
inter.tech.netease.com,123.125.51.21,false
interactsh-web.nacs.nie.netease.com,59.111.140.159,false
interactsh.nacs.nie.netease.com,42.186.20.29,false
internal.httpv2-web.g78na.netease.com,10.74.15.35,false
intra.bbs.netease.com,123.126.62.212,false
io.netease.com,10.212.215.63,false
ip-in.netease.com,10.217.8.10,false
ip.netease.com,13.230.55.204,false
iparesign.nie.netease.com,42.186.172.136,false
ipcc.qytest.netease.com,59.111.96.125,false
ipcc1.qytest.netease.com,111.124.202.64,false
ipcc1213.qiyukf.netease.com,103.135.240.8,false
ipcc2.qytest.netease.com,111.124.202.64,false
ipe.netease.com,59.111.243.68,false
ipmgr.webtech.nie.netease.com,42.186.241.36,false
ips.netease.com,10.248.2.170,false
iptablesmgr.nie.netease.com,35.200.94.117,false
ir.netease.com,95.100.133.18,false
isrg-r3.cert-test.nie.netease.com,223.252.201.51,false
issueease-cn.netease.com,10.215.128.116,false
issueease-stage.netease.com,10.215.128.119,false
issueease-us.netease.com,54.215.46.180,false
issueease.netease.com,7.26.111.6,false
issueease.nie.netease.com,10.227.202.99,false
issuer-admin-kmos.netease.com,35.247.94.83,false
it.netease.com,59.111.198.22,false
ita.netease.com,10.248.10.45,false
itfm-int.nie.netease.com,10.90.126.220,false
itfm-test.nie.netease.com,42.186.192.171,false
itfm.nie.netease.com,42.186.249.177,false
itfw.netease.com,115.236.116.81,false
itgit.netease.com,10.224.112.73,false
jenkins.badbrain.netease.com,7.239.8.100,false
jenkins.g66.nie.netease.com,7.26.127.18,false
jenkins.nie.netease.com,192.168.45.194,false
jenkins.wdsj.netease.com,10.90.56.217,false
jetbrains-codemaker.nie.netease.com,34.107.106.49,false
jira-test.titan.nie.netease.com,10.148.1.27,false
jira.check.evolute.netease.com,42.186.193.220,false
jira.dev.everdev.netease.com,45.253.197.13,false
jira.dev.evolute.netease.com,3.114.14.110,false
jira.person.evolute.netease.com,3.114.14.110,false
jira.test.evolute.netease.com,45.253.197.13,false
jira.titan.nie.netease.com,10.148.1.42,false
jira.ysp.netease.com,10.148.0.12,false
jos-autoease.nie.netease.com,7.239.87.134,false
jupiter.nie.netease.com,223.252.194.198,false
k1-pre-vm.cloud.leihuo.netease.com,10.246.196.99,false
k1-vm.cloud.leihuo.netease.com,10.246.205.64,false
k8sapp.qn.leihuo.netease.com,42.186.133.118,false
kafkamonitor-qa.apps.danlu.netease.com,42.186.73.146,false
kb.qa.leihuo.netease.com,10.246.198.181,false
keplus.netease.com,111.124.202.47,false
kibana-yaotai-dengbao.fuxi.netease.com,42.186.211.80,false
kibana.prod-95001.internal-idc.cluster.nie.netease.com,10.90.56.59,false
kibana.test-99002.internal-idc.cluster.nie.netease.com,10.91.45.123,false
kk-test.hz.netease.com,1.95.22.92,false
kk8-14.gph.netease.com,104.16.76.33,true
km.netease.com,59.111.46.80,false
kmos.netease.com,35.247.94.83,false
kms.netease.com,59.111.46.80,false
kol.netease.com,42.186.30.37,false
kuabai-test.g18.nie.netease.com,42.186.26.186,false
l10-14.gph.netease.com,104.16.76.33,true
l10-patch.leihuo.netease.com,10.241.24.188,false
l10-rproxy.tms.netease.com,76.223.10.51,false
l10-teleport.leihuo.netease.com,106.2.70.51,false
l10.leihuo.netease.com,192.168.131.15,false
l10hmtxxak-island.tms.netease.com,34.98.111.38,false
l10hmtxxak-package.tms.netease.com,34.102.179.28,false
l10hmtxxak-serverlist.tms.netease.com,34.98.121.148,false
l10kr.voice.nie.netease.com,13.124.157.245,false
l10tidb-testing.leihuo.netease.com,10.246.201.122,false
l10vn-public.tms.netease.com,8.222.186.250,false
l12-admin-nei.leihuo.netease.com,192.168.131.141,false
l18-gms.leihuo.netease.com,59.111.7.233,false
l18-monitor.leihuo.netease.com,59.111.7.224,false
l18.leihuo.netease.com,192.168.131.15,false
l20-backup.leihuo.netease.com,42.186.78.19,false
l20-monitor.leihuo.netease.com,42.186.78.15,false
l28-filetrans.netease.com,114.55.226.63,false
l28-lhtest-filetrans.netease.com,116.62.243.57,false
l28-monitor-hzoffice.leihuo.netease.com,10.1.17.99,false
l28-monitor.leihuo.netease.com,114.55.226.63,false
l28-test-filetrans-new.netease.com,10.1.17.99,false
l28-test-filetrans.netease.com,10.1.17.99,false
l30cache.leihuo.netease.com,123.60.16.253,false
l30dump.leihuo.netease.com,123.60.16.253,false
l33-gamerecord-bj.l33obj.leihuo.netease.com,101.226.27.75,false
l33-gamerecord-cd.l33obj.leihuo.netease.com,180.163.148.220,false
l33-gamerecord-gz.l33obj.leihuo.netease.com,101.226.27.74,false
l33-gamerecord-hz.l33obj.leihuo.netease.com,101.89.125.241,false
l33-monitor.leihuo.netease.com,10.246.196.34,false
l33-proxy.leihuo.netease.com,47.99.80.102,false
l33-test-update.leihuo.netease.com,101.89.125.248,false
l33qa-gamerecord-bj.l33obj.leihuo.netease.com,61.170.80.225,false
l33qa-gamerecord-hz.l33obj.leihuo.netease.com,180.163.147.218,false
l33test.leihuo.netease.com,10.246.197.126,false
l36-14.gdl.netease.com,104.18.48.17,true
l36-14.gph.netease.com,104.16.75.33,true
l46-public-oss.leihuo.netease.com,118.178.60.163,false
l50-gms.leihuo.netease.com,59.111.7.233,false
lakescape.nie.netease.com,42.186.98.183,false
langbase-mcp-pre.netease.com,111.124.201.54,false
lb2-kibana.leihuo.netease.com,20.24.246.62,false
lbc.nie.netease.com,45.253.145.100,false
lbckeyless.ntes53.netease.com,59.111.143.217,false
lbtest.nie.netease.com,10.65.195.103,false
lcbs.leihuo.netease.com,69.235.128.116,false
lego.nie.netease.com,10.192.113.90,false
leihuo.netease.com,115.236.123.249,false
lgz-demo.nie.netease.com,10.95.58.71,false
lh10-dsn.leihuo.netease.com,8.154.17.111,false
lh10-git.leihuo.netease.com,121.43.211.79,false
lh10-sentry.leihuo.netease.com,118.31.22.255,false
lh10-teleport.leihuo.netease.com,116.62.227.106,false
lh2dev-login.leihuo.netease.com,124.71.201.99,false
lh3cn-opsapi.leihuo.netease.com,123.60.14.65,false
lh3na-opsapi.leihuo.netease.com,159.138.90.1,false
lh6-14.gph.netease.com,104.16.75.33,true
lh6-operation-platform.leihuo.netease.com,10.1.15.34,false
lh6.leihuo.netease.com,121.40.125.113,false
lhbuild.leihuo.netease.com,192.168.131.25,false
limin.qytest.netease.com,103.135.240.8,false
list.easepublish-hz.filehub.nie.netease.com,42.186.249.15,false
list.easepublish-oregon.filehub.nie.netease.com,34.174.204.88,false
list.netease.com,127.0.0.1,false
list.netmonitor.nie.netease.com,42.186.110.207,false
listsvr.x.netease.com,34.142.179.170,false
liujiahuan01-test.nie.netease.com,192.168.0.1,false
liujiahuan02-test.nie.netease.com,34.149.131.215,false
live-dev.racing.netease.com,10.215.220.4,false
loadlab-ext.nie.netease.com,42.186.217.247,false
loadlab-saas.nie.netease.com,10.246.252.153,false
locate.netease.com,59.111.198.123,false
log.mirrors.netease.com,42.186.8.250,false
log.x20.nie.netease.com,7.25.122.153,false
loghub-oc.nie.netease.com,10.191.224.212,false
loghub.nie.netease.com,42.186.30.19,false
login-titan.nie.netease.com,10.229.88.72,false
login.g66.nie.netease.com,7.24.178.28,false
login.netease.com,34.92.110.79,false
lp6-public-oss.leihuo.netease.com,118.178.60.246,false
lumos.netease.com,35.199.186.182,false
lx-pre.netease.com,127.0.0.1,false
lx.netease.com,127.0.0.1,false
lx46.leihuo.netease.com,121.196.213.132,false
m-cloudcompute.netease.com,42.186.47.136,false
m.chat.pm.netease.com,127.0.0.1,false
m.km.netease.com,34.111.242.40,false
m.kms.netease.com,34.111.242.40,false
ma100ena-14.gph.netease.com,104.16.75.33,true
ma100naxx2jp-14.gph.netease.com,104.16.75.33,true
ma68-14.gsf.netease.com,104.16.148.229,true
ma75.update.netease.com,104.103.250.109,false
ma78.gdl.netease.com,104.18.48.17,true
ma78.gph.netease.com,104.16.75.33,true
ma78ios.nie.netease.com,34.92.54.249,false
ma84.update.netease.com,2.22.133.246,false
magic.netease.com,45.253.145.150,false
mail-m193181.xmail.netease.com,54.241.193.181,false
mail-m9998.xmail.netease.com,54.241.99.98,false
mail.blz-exchange.leihuo.netease.com,10.98.18.197,false
mail.netease.com,111.124.203.38,false
mail.rd.netease.com,47.91.89.87,false
mana.netease.com,123.125.48.12,false
manage.inner.netair.nie.netease.com,10.212.233.55,false
manager.unipay.nie.netease.com,10.13.138.6,false
mapletest.nie.netease.com,10.202.42.168,false
mastergo-test.netease.com,10.248.10.133,false
mastergo.netease.com,10.246.102.195,false
matrix.netease.com,45.253.144.28,false
matrix.nie.netease.com,223.252.194.220,false
mc.netease.com,59.111.137.194,false
mc.nie.netease.com,7.26.126.16,false
mcp.netease.com,42.186.118.53,false
md.pangu.netease.com,42.186.175.7,false
mei.netease.com,223.252.199.7,false
messiah-web.netease.com,10.148.1.13,false
messiah.g18x.nie.netease.com,10.226.9.41,false
mgame.netease.com,45.253.118.141,false
minghao1.nie.netease.com,34.107.147.43,false
miniprogram.xianzhi.netease.com,111.124.202.77,false
minus1.nie.netease.com,42.186.196.156,false
miro.g83.netease.com,10.149.60.3,false
mirrors.nie.netease.com,42.186.82.142,false
mirth.netease.com,59.111.181.163,false
mn01.netease.com,34.235.240.27,false
mn1-gms.leihuo.netease.com,161.189.4.83,false
mn1-monitor.leihuo.netease.com,52.83.68.238,false
mn1-ux.leihuo.netease.com,42.186.146.85,false
mock.jr.netease.com,103.196.65.191,false
modmail-viewer.magic.netease.com,34.49.107.166,false
module-neo.nie.netease.com,123.58.190.203,false
monitor.apollo.netease.com,106.2.59.77,false
monitor.l22.leihuo.netease.com,10.246.199.132,false
monitor.leihuo.netease.com,59.111.13.233,false
monitor.nie.netease.com,35.200.33.94,false
monitor.qa.leihuo.netease.com,10.246.199.250,false
moshome-test.unisdk.nie.netease.com,10.204.61.213,false
mov.bn.netease.com,163.181.253.208,false
moyi-online-gy1.netease.com,111.124.200.66,false
moyi-online-gy2.netease.com,111.124.200.66,false
mp-dev.racing.appointments.netease.com,10.215.220.4,false
mp-rc.racing.appointments.netease.com,45.253.117.15,false
mp-sky.huke.netease.com,59.111.124.96,false
mp.racing.appointments.netease.com,45.253.117.139,false
mpay.netease.com,42.186.60.189,false
mpc.netease.com,42.186.69.244,false
mq-gaia.nie.netease.com,42.186.194.208,false
ms.nie.netease.com,123.58.175.161,false
msgease.netease.com,20.220.27.244,false
mtl-cjfile.leihuo.netease.com,10.240.47.66,false
mtl-patch.leihuo.netease.com,10.1.13.25,false
mtl.nie.netease.com,7.27.32.139,false
mumu.nie.netease.com,42.186.110.59,false
muse-new.netease.com,45.253.112.228,false
muse.leihuo.netease.com,10.1.4.65,false
muse.netease.com,34.49.100.94,false
museapi.leihuo.netease.com,10.1.4.46,false
musedevapi.leihuo.netease.com,10.1.4.47,false
mx.mail.188.split.netease.com,123.125.50.223,false
myht.nie.netease.com,10.148.14.99,false
mytz.nie.netease.com,35.185.152.60,false
n-unicom-split.ms.netease.com,61.135.255.69,false
n.netease.com,59.111.137.194,false
n.zy.netease.com,45.253.117.178,false
nanny.netease.com,42.186.10.246,false
nbplus.netease.com,7.24.172.50,false
nced.nie.netease.com,42.186.249.94,false
ncr-aliyun.nie.netease.com,10.86.144.9,false
ncr-dev.nie.netease.com,7.25.54.104,false
ncr.nie.netease.com,10.192.113.47,false
ncsi.uu.netease.com,47.246.50.179,false
necdn.netease.com,114.113.197.197,false
neo.nie.netease.com,123.58.190.194,false
neox.netease.com,7.24.171.74,false
netair.nie.netease.com,106.2.69.197,false
neteasegamesresearch.oc.netease.com,40.143.136.59,false
netmonitor.nie.netease.com,35.200.33.94,false
nfa.test-matrix.nie.netease.com,45.253.100.238,false
nginx.matrix.nie.netease.com,45.253.100.238,false
nglbs-maps-static.nie.netease.com,47.246.50.184,false
nglobby-beta-gate.nie.ntes53.netease.com,3.123.58.32,false
nglobby-beta-login.nie.netease.com,52.194.197.92,false
nglobby-ea.nie.netease.com,52.52.203.144,false
nglobby-ps4-login.nie.netease.com,54.248.58.146,false
ngsocial-g68-gate-ptest-proxyp.nie.netease.com,42.186.192.53,false
ngsocial-out.nie.netease.com,42.186.125.108,false
ngsocial.nie.netease.com,42.186.125.50,false
nie.netease.com,192.168.10.243,false
niops-test.netease.com,10.220.16.21,false
niops.netease.com,106.2.82.126,false
nistest.netease.com,59.111.230.141,false
nos-eastchina1-i.netease.com,10.176.63.202,false
nos.gameyw.netease.com,92.122.166.145,false
nos.netease.com,111.124.197.18,false
nos.nie.netease.com,42.186.78.197,false
nos.qyqa.netease.com,59.111.96.241,false
nsh-admin.leihuo.netease.com,59.111.13.246,false
nsh-clientlog.leihuo.netease.com,59.111.13.219,false
nss.netease.com,59.111.160.244,false
nstool.netease.com,184.72.57.190,false
ntes53.netease.com,42.186.69.39,false
ntesnac.netease.com,218.107.63.239,false
o.ndp-dg.netease.com,59.111.105.172,false
oa.netease.com,1.95.22.149,false
oas.nie.netease.com,106.2.58.188,false
oasis-panel.netease.com,34.126.141.106,false
object-storage.inner.fuxi.netease.com,7.39.160.248,false
object-storage.outer.fuxi.netease.com,42.186.118.248,false
octopus.netease.com,10.148.0.168,false
office-acm.nie.netease.com,7.25.53.233,false
office-oscar-mind.netease.com,10.212.214.39,false
office-oscar.netease.com,10.212.214.114,false
office-relay.netease.com,10.215.104.36,false
office.dump.x.netease.com,7.25.54.144,false
office.netease.com,3.33.207.232,false
office.sym3.nie.netease.com,10.212.233.56,false
office.teleport.d30.leihuo.netease.com,10.246.36.117,false
office.unifix.netease.com,10.212.236.116,false
okr.netease.com,59.111.160.244,false
omega.nie.netease.com,106.2.59.134,false
omega01-whales-proxima.ntes53.netease.com,8.211.96.144,false
onehub-editor-test.unisdk.nie.netease.com,10.204.61.55,false
onehub-test-office.unisdk.nie.netease.com,7.25.61.124,false
onehub-test.unisdk.nie.netease.com,10.192.114.118,false
op.mumu2.nie.netease.com,45.253.193.41,false
open-cp1-staging.netease.com,10.148.39.204,false
open.popo.netease.com,3.33.207.232,false
open.test-oscar-mind.netease.com,42.186.28.128,false
open.xianzhi.netease.com,111.124.202.77,false
opendata.up.fuxi.netease.com,42.186.135.115,false
opm.netease.com,106.2.33.45,false
ops-test.nie.netease.com,45.253.118.107,false
ops.nie.netease.com,45.253.118.113,false
optsdk-test.gameyw.netease.com,92.122.166.195,false
optsdk.gameyw.netease.com,92.122.166.194,false
orbit.x.netease.com,106.2.58.73,false
orig-prod-support.res.netease.com,34.111.22.243,false
orig-test-support.res.netease.com,34.111.22.243,false
oscar-mind.netease.com,34.145.5.58,false
oscar-test.netease.com,45.253.117.116,false
oscar.netease.com,34.168.43.220,false
outer-google-hzailab.nie.netease.com,35.72.219.43,false
outer-ms.g48wx.netease.com,42.186.120.166,false
outer.testing.scribeagent3.nie.netease.com,42.186.194.181,false
oversea-docs.dev-mgr.nie.netease.com,7.239.19.200,false
oversea-gamecloud.nie.netease.com,8.221.193.94,false
oversea-office.gamecloud.nie.netease.com,7.239.105.133,false
overseas-play-streamline.nie.netease.com,3.33.239.76,false
overseas-streamline.nie.netease.com,42.186.47.148,false
p4ease.adc.netease.com,10.67.0.233,false
p4v2jira.adc.netease.com,10.67.0.233,false
package-vm.cloud.leihuo.netease.com,10.246.199.124,false
packages.g66.nie.netease.com,10.222.68.100,false
packages.neweden.nie.netease.com,7.24.189.8,false
pandago.nie.netease.com,42.186.86.13,false
pangu.netease.com,10.224.140.100,false
pangu.pcg-os.netease.com,7.25.61.13,false
pangu.pcg-test.netease.com,7.25.53.223,false
partnervpn.nie.netease.com,157.148.108.91,false
passport.netease.com,103.126.92.197,false
passport2.netease.com,60.191.81.130,false
patch.g68-xy3d.netease.com,10.148.0.151,false
patch.inner.g108.netease.com,10.148.1.62,false
patch.titan.nie.netease.com,7.26.94.200,false
patch1.inner.g108.netease.com,10.148.1.25,false
patch2.inner.g108.netease.com,10.148.1.64,false
patch3.inner.g108.netease.com,10.148.1.91,false
patch4.inner.g108.netease.com,10.148.1.103,false
patch6.inner.g108.netease.com,10.212.238.34,false
patchhttps.g66.nie.netease.com,7.24.14.7,false
pathn.nie.netease.com,106.2.69.187,false
perf.filease.nie.netease.com,7.25.54.246,false
perforce.nie.netease.com,42.186.224.87,false
perm.matrix.nie.netease.com,42.186.110.248,false
perm.test-matrix.nie.netease.com,45.253.100.238,false
perm.test.matrix.nie.netease.com,45.253.100.238,false
pfp.ps.netease.com,34.85.5.224,false
pharos-src-sg.nie.netease.com,34.96.78.127,false
pharos.netease.com,104.18.208.203,true
pharos.nie.netease.com,34.96.78.127,false
play-docbase.nie.netease.com,106.2.95.84,false
plugin.evolute.netease.com,3.114.14.110,false
pm.netease.com,34.102.151.93,false
pm02-06.gph.netease.com,163.181.253.195,false
pm02-gop.nie.netease.com,106.2.58.218,false
pm03-admin.leihuo.netease.com,60.204.157.190,false
pm03-fileserver.leihuo.netease.com,10.1.20.45,false
pm03.netease.com,42.186.78.44,false
pmo.pm.ntes53.netease.com,34.102.151.93,false
popo.netease.com,3.33.207.232,false
popofp.vipfp.ps.netease.com,3.33.185.240,false
portainer.test-matrix.nie.netease.com,45.253.100.238,false
portal.netease.com,35.71.131.231,false
portal.ntes53.netease.com,35.71.131.231,false
pptgame.netease.com,42.186.146.85,false
pr.g68-xy3d.netease.com,10.148.1.30,false
prc.g68-xy3d.netease.com,10.148.1.60,false
pressure.g48wx.netease.com,10.217.8.35,false
pressureszywx.g106.netease.com,10.91.73.188,false
preview.h5.banzhuan.netease.com,45.253.145.164,false
probe-14.gph.netease.com,104.16.75.33,true
probe-ali-14.gph.netease.com,104.16.75.33,true
probe-ali-ga-14.gph.netease.com,104.16.75.33,true
probe-gcp-14.gph.netease.com,104.16.75.33,true
probe-s3-14.gph.netease.com,104.16.75.33,true
prod-live-front.uu.netease.com,127.0.0.1,false
prod-support.res.netease.com,95.100.133.78,false
production.g48wx.netease.com,42.186.82.67,false
productionbd.g48wx.netease.com,42.186.120.202,false
productionhw.g48wx.netease.com,42.186.120.203,false
productionmi.g48wx.netease.com,42.186.120.210,false
productionoppo.g48wx.netease.com,59.111.137.213,false
productionqqm.g48wx.netease.com,42.186.194.85,false
productionsre4399.g48wx.netease.com,42.186.120.219,false
productiontoutiao.g48wx.netease.com,42.186.86.67,false
productionvivo.g48wx.netease.com,42.186.120.215,false
productionwx2.g48wx.netease.com,42.186.121.31,false
protocol-origin.gsf.unisdk.nie.netease.com,42.186.30.49,false
protocol.gsf.unisdk.nie.netease.com,42.186.113.106,false
proxy-jp.outer.dl.netease.com,10.2.27.90,false
proxy-outer.dl.fuxi.netease.com,42.186.118.206,false
proxy.unisdk.nie.netease.com,42.186.175.101,false
publish.neox.netease.com,7.24.171.100,false
push.netease.com,10.200.164.181,false
qa-admin.leihuo.netease.com,10.246.195.42,false
qa-api.leihuo.netease.com,10.1.5.30,false
qa-harbor.leihuo.netease.com,10.246.196.205,false
qa-support.nie.netease.com,34.111.22.243,false
qa.devouter.uu.netease.com,42.186.113.226,false
qa.fuxi.netease.com,10.246.83.112,false
qa.leihuo.netease.com,10.1.5.31,false
qa.qytest.netease.com,103.135.240.8,false
qaclient-domain-portal.titan.nie.netease.com,10.148.39.146,false
qacloud.nie.netease.com,42.186.173.86,false
qalogin.netease.com,42.186.29.199,false
qastat.nie.netease.com,7.25.152.40,false
qastudio-beta.nie.netease.com,10.145.20.244,false
qastudio-dev.nie.netease.com,10.246.44.103,false
qastudio-new.nie.netease.com,10.148.38.33,false
qastudio-rc.nie.netease.com,10.145.20.244,false
qastudio-statistics.nie.netease.com,10.148.38.10,false
qastudio-training.netease.com,42.186.26.120,false
qastudio.netease.com,42.186.26.120,false
qastudio.nie.netease.com,10.148.38.19,false
qdc.nie.netease.com,7.25.64.58,false
qdctest.nie.netease.com,7.25.64.60,false
qiyukf.netease.com,103.135.240.8,false
qkit.nie.netease.com,10.149.2.133,false
qr-h73-autotest.nie.netease.com,10.251.50.194,false
