Subdomain,IP,Cloudflare
app-dev.emubands.com,104.26.12.28,true
dashboard.emubands.com,172.67.69.164,true
staffadmin.emubands.com,3.9.185.67,false
static.emubands.com,172.67.69.164,true
www.emubands.com,104.26.13.28,true
