Subdomain,IP,Cloudflare
admin.toolost.com,172.66.148.214,true
 delivery.toolost.com,104.18.2.169,true
email.toolost.com,104.20.27.217,true
help.toolost.com,216.198.53.6,false
mail.toolost.com,104.20.27.217,true
news.toolost.com,104.20.27.217,true
webmail.toolost.com,18.216.232.107,false
www.mail.toolost.com,104.20.27.217,true
www.toolost.com,172.66.148.214,true
zendesk3.toolost.com,104.20.27.217,true
