Subdomain,IP,Cloudflare
api.connect-dev.merlinnetwork.org,65.9.66.124,false
api.connect.merlinnetwork.org,13.32.121.71,false
bridge-dev.merlinnetwork.org,18.168.170.163,false
bridge.merlinnetwork.org,3.10.84.190,false
finsys.merlinnetwork.org,18.169.202.165,false
sandbox.api.connect-dev.merlinnetwork.org,99.84.152.58,false
sandbox.api.connect.merlinnetwork.org,18.245.60.56,false
wizard.merlinnetwork.org,13.43.180.51,false
www.merlinnetwork.org,151.101.66.159,false
